Rbv,Cbv,Rdv,Ldv,Cdv,Rav,ratio_Ldv_over_obs
0.31141645,0.1797226,0.40066618,1.0,0.39146996,0.43538228,2.9092479
0.4530221,0.12960893,0.25380576,1.0,0.39247936,0.42960545,3.014733
0.35410577,0.111736216,0.3488939,1.0,0.3781483,0.37945494,3.1799753
0.4835719,0.22110416,0.406387,1.0,0.3938416,0.42955557,2.5847006
0.4376938,0.1349644,0.17152888,1.0,0.3891441,0.3686274,3.3289864
0.15588245,0.10294945,0.41406065,1.0,0.3732197,0.4035674,3.4490376
0.31218466,0.1377886,0.40227714,1.0,0.38928077,0.41606587,3.0164144
0.37642506,0.23783463,0.31436116,1.0,0.39194235,0.4349363,2.8481922
0.42091727,0.16469584,0.41354316,1.0,0.3822966,0.43897256,2.7466106
0.22247861,0.11552806,0.41741857,1.0,0.38122082,0.390955,3.2731059
0.39137316,0.10840522,0.38675857,1.0,0.37092653,0.48300776,2.872785
0.46609032,0.1617649,0.40758082,1.0,0.39157587,0.40143645,2.7345588
0.42579645,0.23032172,0.39889422,1.0,0.3936828,0.4349953,2.6543639
0.43943134,0.14871664,0.42209408,1.0,0.38762462,0.39822188,2.783827
0.33182365,0.111004926,0.40209895,1.0,0.38561106,0.40653417,3.054232
0.27757496,0.10975218,0.4091718,1.0,0.38523528,0.4015577,3.1579773
0.18994737,0.08395443,0.4022739,1.0,0.3849157,0.40049097,3.4209497
0.3772368,0.13324822,0.40291965,1.0,0.39670402,0.38771087,2.9449537
0.3149859,0.14661491,0.41332912,1.0,0.38460335,0.3997733,3.0133069
0.427125,0.1304341,0.31262606,1.0,0.38669258,0.3985923,3.0202901
0.25508493,0.08526804,0.20921913,1.0,0.3547442,0.47109964,3.635264
0.44516018,0.12611018,0.4145048,1.0,0.38169682,0.40415403,2.822266
0.43576536,0.19301279,0.39992988,1.0,0.38854906,0.50762874,2.5975566
0.47999257,0.1984424,0.40497652,1.0,0.38528126,0.44116408,2.6179974
0.33864766,0.13682757,0.44043034,1.0,0.3976262,0.67269254,2.517339
0.42985368,0.1660041,0.3935035,1.0,0.39255664,0.41726792,2.7790346
0.31918472,0.14582649,0.41289058,1.0,0.39622805,0.41740012,2.9559038
0.49734542,0.21803159,0.45482638,1.0,0.410974,0.7800666,2.117528
0.16481791,0.08819056,0.4160382,1.0,0.37769416,0.4190375,3.4111574
0.28376713,0.12473656,0.44592962,1.0,0.41674918,0.59672135,2.6767972
0.32613257,0.1829132,0.40847808,1.0,0.38850635,0.38695666,2.95336
0.45558268,0.19693473,0.40889847,1.0,0.39637735,0.37607569,2.7264762
0.38831496,0.15732208,0.07030059,1.0,0.3337366,0.53779644,3.361411
0.26168773,0.122633666,0.40842873,1.0,0.38681972,0.40035737,3.1647027
0.43453503,0.14689703,0.39659068,1.0,0.37203556,0.51083523,2.6868813
0.4285494,0.18815516,0.40983674,1.0,0.38916698,0.41823003,2.726373
0.33229047,0.13946234,0.40640458,1.0,0.38897404,0.3830773,3.0299199
0.39495593,0.21190198,0.4002656,1.0,0.38991866,0.44195142,2.7188785
0.18024758,0.11507945,0.32377744,1.0,0.36755845,0.66864383,3.0205884
0.4660871,0.16749224,0.40934077,1.0,0.39183614,0.3999253,2.7252686
0.41563055,0.16344978,0.41444588,1.0,0.38759553,0.3933358,2.8177626
0.42188466,0.18458477,0.41309094,1.0,0.4004232,0.3870364,2.7669866
0.22187014,0.10355713,0.4305237,1.0,0.40408757,0.44068706,3.1235836
0.30309224,0.17688695,0.2796604,1.0,0.38137367,0.39525464,3.2546408
0.24401397,0.15728326,0.4050108,1.0,0.38203526,0.38624024,3.175443
0.23064716,0.14733219,0.1641574,1.0,0.38294932,0.4023741,3.7665915
0.11645699,0.07363302,0.43353993,1.0,0.38785228,0.48742664,3.3357599
0.44382,0.17272021,0.40169507,1.0,0.38738385,0.41813108,2.7416036
0.4737995,0.19669752,0.40894097,1.0,0.39234075,0.43420094,2.623323
0.43717435,0.21471673,0.36385006,1.0,0.39728272,0.39126366,2.771177
0.42366058,0.17781197,0.40368816,1.0,0.3889222,0.39011374,2.8023818
0.31350827,0.18049519,0.24207208,1.0,0.36352012,0.6218533,2.90453
0.39556426,0.1902477,0.401825,1.0,0.36859494,0.46231177,2.7494528
0.507927,0.22252241,0.393876,1.0,0.4008972,0.48594138,2.4861226
0.4672509,0.19476677,0.17726724,1.0,0.39010426,0.41582975,3.039109
0.45128566,0.14439227,0.42302004,1.0,0.39125153,0.39569572,2.7690933
0.49804914,0.2039776,0.34585416,1.0,0.387512,0.39593473,2.73026
0.44516617,0.12600493,0.41133368,1.0,0.3856174,0.41983676,2.7964847
0.4161207,0.16796312,0.4455849,1.0,0.3973926,0.6874253,2.36464
0.19711314,0.1547006,0.44670022,1.0,0.39080882,0.50492805,2.9511569
0.15792656,0.08786046,0.43393543,1.0,0.36439234,0.6504585,2.950595
0.48468742,0.24685596,0.29096672,1.0,0.39495343,0.48648477,2.6261218
0.32716328,0.14471379,0.39459386,1.0,0.3840156,0.38197368,3.0628622
0.49830377,0.20640655,0.361137,1.0,0.40149492,0.6821616,2.3261185
0.5052761,0.23599017,0.4110158,1.0,0.38691163,0.41438136,2.5594103
0.45943317,0.20242973,0.41506323,1.0,0.38411772,0.3900441,2.7011142
0.3203634,0.15146801,0.40408,1.0,0.38303226,0.41833246,2.9810236
0.19599983,0.13166234,0.4373167,1.0,0.39354303,0.47419384,3.0623825
0.46901566,0.2535738,0.3766939,1.0,0.362612,0.5418665,2.4953063
0.3495622,0.1510485,0.41015518,1.0,0.37895313,0.46060252,2.856618
0.38726392,0.20588565,0.27802303,1.0,0.40739584,0.6532594,2.5882225
0.35268766,0.20147559,0.40511993,1.0,0.39285246,0.41891676,2.8231802
0.41744196,0.14410572,0.3494318,1.0,0.38886002,0.45206848,2.8540313
0.1786888,0.0755448,0.43367147,1.0,0.38944536,0.55310607,3.0666258
0.45431983,0.15919316,0.39290807,1.0,0.39062113,0.41721657,2.7559464
0.29421952,0.16890115,0.40338638,1.0,0.39359155,0.37645215,3.0552063
0.5017972,0.2095689,0.4126235,1.0,0.39109012,0.38369903,2.6332715
0.43222284,0.121653914,0.40512696,1.0,0.3955824,0.3829936,2.8775659
0.4411919,0.2200703,0.40492412,1.0,0.38899222,0.4857452,2.5760932
0.44492012,0.16849846,0.38044703,1.0,0.4026404,0.54786694,2.5715232
0.13482983,0.07190829,0.43836617,1.0,0.3952908,0.49588928,3.2546058
0.4323545,0.124115445,0.28968793,1.0,0.39354998,0.4130172,3.0253062
0.3732126,0.17552091,0.41263622,1.0,0.37819216,0.49382308,2.727196
0.42989188,0.1992378,0.4145606,1.0,0.39711294,0.50929123,2.5639784
0.45306888,0.15765299,0.41567597,1.0,0.39058447,0.39724663,2.755992
0.3857438,0.13098483,0.4086266,1.0,0.37300935,0.5497409,2.7054732
0.26224837,0.14760903,0.41105002,1.0,0.4003226,0.4117124,3.0619574
0.456376,0.18209946,0.4048691,1.0,0.37323534,0.5090254,2.5965862
0.44641325,0.14842023,0.12240971,1.0,0.37163797,0.40707216,3.3423502
0.47579297,0.21558742,0.40753067,1.0,0.38308588,0.42464182,2.622416
0.44266716,0.1769254,0.40685242,1.0,0.3868551,0.38428357,2.7815118
0.47366992,0.21157576,0.38351804,1.0,0.38575995,0.56623983,2.4743123
0.44340205,0.123615794,0.3981447,1.0,0.38741508,0.41346294,2.831192
0.4155851,0.1666054,0.2711939,1.0,0.37030548,0.49537745,2.908554
0.109093115,0.0771848,0.40504956,1.0,0.38200235,0.37912422,3.696983
0.40513155,0.12653752,0.39951357,1.0,0.37689435,0.41756976,2.8974645
0.34060156,0.13324884,0.39898455,1.0,0.3669737,0.44379443,2.9698212
0.27185652,0.13772865,0.12265346,1.0,0.3777012,0.38507313,3.8609653
0.41384083,0.1512636,0.39666244,1.0,0.39565894,0.41242233,2.8251011
0.3822216,0.14740041,0.41751763,1.0,0.37753397,0.4136727,2.8762968
0.19684316,0.09544217,0.3997808,1.0,0.35203516,0.44512725,3.3574433
0.43876758,0.16299847,0.41745022,1.0,0.3806445,0.3943823,2.7866902
0.42373407,0.1297702,0.39167094,1.0,0.37485415,0.4967395,2.7521386
0.35225865,0.17283136,0.32313412,1.0,0.3875721,0.41895515,3.0216022
0.31698,0.12554383,0.39011303,1.0,0.39492625,0.39588588,3.0798626
0.44673002,0.17843333,0.40567225,1.0,0.39535853,0.3827887,2.7639842
0.36797947,0.147753,0.14636916,1.0,0.40786734,0.44321272,3.304296
0.3975098,0.1012418,0.40489084,1.0,0.3815363,0.40117997,2.9649682
0.3588249,0.18700187,0.38630086,1.0,0.38223377,0.3992234,2.9178593
0.27350098,0.13076319,0.062180325,1.0,0.35767645,0.39854234,4.089433
0.37522504,0.13936348,0.41155,1.0,0.3921731,0.40433964,2.9025025
0.36530775,0.101738535,0.3963004,1.0,0.3608999,0.48226145,2.9299598
0.2706325,0.14351977,0.40673307,1.0,0.36918837,0.6074398,2.7816203
0.4578969,0.1744379,0.4100844,1.0,0.39548546,0.4064898,2.7109168
0.47003636,0.14764675,0.45447862,1.0,0.40645808,0.808501,2.1861548
0.23572452,0.1196849,0.40494832,1.0,0.39004788,0.3781784,3.271001
0.4336515,0.20994183,0.2693227,1.0,0.38532412,0.5255822,2.741495
0.4327801,0.16379759,0.20919958,1.0,0.38403782,0.37329778,3.1987453
0.3197453,0.17781372,0.4092218,1.0,0.40153375,0.3894466,2.945055
0.29149905,0.18042995,0.41609222,1.0,0.38469434,0.40509537,2.9800737
0.18924057,0.08561263,0.4191677,1.0,0.37826088,0.4967088,3.1867623
0.21308862,0.1315147,0.42369708,1.0,0.39787063,0.4331959,3.126237
0.33980632,0.15110408,0.39946452,1.0,0.3917559,0.48078606,2.8362086
0.46338516,0.19326565,0.41549945,1.0,0.40255263,0.3945646,2.6748445
0.35496327,0.112673216,0.19516401,1.0,0.3835798,0.41811997,3.4141343
0.38338536,0.11647595,0.40397045,1.0,0.39058217,0.3821127,2.9823563
0.3789058,0.22343041,0.06740953,1.0,0.3880457,0.40947378,3.4077003
0.43185517,0.16029334,0.4108546,1.0,0.4004097,0.3813852,2.8014374
0.24801998,0.15053903,0.41589668,1.0,0.38320372,0.3842041,3.160829
0.35085744,0.14732997,0.40990388,1.0,0.39611435,0.40252778,2.9295728
0.37931037,0.12458661,0.4145115,1.0,0.40610206,0.74998146,2.4102287
0.46934655,0.22117412,0.4015987,1.0,0.38485155,0.41109386,2.6482143
0.43339536,0.17021571,0.46168742,1.0,0.40200022,0.7121691,2.2941382
0.3846538,0.10550109,0.38041008,1.0,0.38953817,0.40973598,2.9943004
0.18461074,0.09318411,0.17071672,1.0,0.3739461,0.42707634,4.0014915
0.4058742,0.20317172,0.39923674,1.0,0.38690153,0.3949158,2.79314
0.118629046,0.08139915,0.4165817,1.0,0.38878274,0.43416232,3.4732957
0.484783,0.20174651,0.12783046,1.0,0.37995666,0.3695383,3.1972275
0.25924924,0.12127897,0.41151455,1.0,0.39408997,0.41233206,3.1280015
0.2129036,0.13865279,0.40090474,1.0,0.3783065,0.43091723,3.2016702
0.39160582,0.13085656,0.4001133,1.0,0.38129756,0.4415786,2.8645875
0.22154683,0.14707959,0.38178405,1.0,0.37567997,0.37647963,3.327632
0.32824904,0.15392527,0.40946603,1.0,0.40141493,0.39727348,2.9580042
0.40585414,0.17984794,0.40296745,1.0,0.38830096,0.39597052,2.8201728
0.42554694,0.17501144,0.4149076,1.0,0.38983032,0.391816,2.782241
0.42855453,0.22720419,0.40584996,1.0,0.39939433,0.41755077,2.6616218
0.46286756,0.14799863,0.42749342,1.0,0.4010612,0.67840344,2.3609135
0.41427687,0.16587366,0.39868218,1.0,0.3729878,0.4520685,2.7717893
0.38346827,0.117182896,0.39932346,1.0,0.38451067,0.4135822,2.9445238
0.44229317,0.15476643,0.38387653,1.0,0.39784732,0.44119364,2.7472875
0.23073998,0.09607537,0.39649305,1.0,0.38525313,0.44287023,3.2228296
0.35554165,0.11093021,0.37631616,1.0,0.3760865,0.40870428,3.072048
0.38564157,0.20277114,0.3824485,1.0,0.38530087,0.38941506,2.864382
0.3952402,0.10920626,0.39209792,1.0,0.3423048,0.44518197,2.9690661
0.31759298,0.18120219,0.40209398,1.0,0.3867772,0.47330987,2.8393342
0.41818917,0.119396664,0.18750714,1.0,0.39399287,0.37563774,3.3451
0.23940805,0.13185106,0.44914064,1.0,0.40729967,0.7154567,2.5731335
0.42138934,0.20095116,0.40570083,1.0,0.39039773,0.40707356,2.7389567
0.27802345,0.16360983,0.41648364,1.0,0.398608,0.46990445,2.8958154
0.48289877,0.21418998,0.40447095,1.0,0.38876924,0.44376528,2.5851896
0.36279836,0.13514544,0.4118567,1.0,0.39986095,0.39009348,2.9416006
0.47049758,0.22897772,0.39493895,1.0,0.39839512,0.4944988,2.5159664
0.46298724,0.18594849,0.38593346,1.0,0.3883191,0.3790251,2.7743661
0.33599555,0.13881321,0.22881648,1.0,0.38619024,0.3904152,3.3778522
0.2655648,0.11073639,0.40977785,1.0,0.39653003,0.38310984,3.1934211
0.43138477,0.12280796,0.32965252,1.0,0.39358434,0.4000138,2.9807265
0.4245974,0.18718818,0.42298138,1.0,0.4083464,0.5421626,2.5185413
0.5152756,0.23404099,0.38604245,1.0,0.3897091,0.42710736,2.5612452
0.32414827,0.22234714,0.3812908,1.0,0.3901457,0.46072447,2.8111107
0.44974944,0.1927106,0.4193294,1.0,0.38528758,0.38359264,2.731241
0.38589367,0.11723565,0.39261028,1.0,0.38395655,0.49836007,2.8120596
0.39911896,0.13877906,0.2914693,1.0,0.4021625,0.40188172,3.0610783
0.4504782,0.23558433,0.42590928,1.0,0.39285454,0.66208506,2.3074315
0.22314867,0.12069857,0.16808599,1.0,0.3666332,0.49662903,3.635847
0.24942227,0.16030008,0.313327,1.0,0.38103884,0.40749174,3.307797
0.41037273,0.13801095,0.39783967,1.0,0.37754413,0.44373727,2.8288467
0.3170236,0.12638137,0.39824033,1.0,0.3787494,0.4354082,3.019683
0.4827616,0.20974846,0.4361492,1.0,0.4388941,0.77065635,2.1383884
0.38768786,0.08803313,0.32069558,1.0,0.36111823,0.48160097,3.0503879
0.4806002,0.21405454,0.3730194,1.0,0.39519188,0.43233094,2.6382482
0.45070827,0.13525742,0.4002067,1.0,0.38916147,0.44708583,2.743605
0.4540267,0.19057646,0.45067403,1.0,0.42208797,0.7541665,2.201158
0.36971375,0.15010214,0.40918308,1.0,0.40274823,0.39241153,2.8999648
0.3783331,0.14147186,0.40673447,1.0,0.3870053,0.451601,2.8326273
0.14612815,0.09194061,0.4646119,1.0,0.37347245,0.675788,2.8539774
0.3497726,0.15132661,0.4066718,1.0,0.37810156,0.39531547,2.9740872
0.49705133,0.25887606,0.14930697,1.0,0.41445732,0.575046,2.6388876
0.35305816,0.19879712,0.3505531,1.0,0.38320103,0.38307014,2.9963815
0.38900673,0.21300703,0.40369797,1.0,0.38853553,0.42420065,2.7495975
0.4568939,0.17898598,0.095029436,1.0,0.37977365,0.4119369,3.2838137
0.45630908,0.16665363,0.2059804,1.0,0.36328232,0.60980403,2.7746494
0.4066268,0.14306955,0.41150248,1.0,0.38925505,0.41268995,2.8358436
0.38160327,0.19757032,0.4100015,1.0,0.40079638,0.3990407,2.7948384
0.4734137,0.18538268,0.40838563,1.0,0.39336395,0.49903926,2.5515604
0.46258503,0.21303394,0.40406355,1.0,0.38800955,0.38702378,2.6958306
0.37312672,0.13127945,0.41260234,1.0,0.37412935,0.5880796,2.660682
0.42762685,0.1621962,0.40481102,1.0,0.39037293,0.4157227,2.776652
0.39812395,0.22399049,0.28301263,1.0,0.38240907,0.42249522,2.923923
0.1675743,0.114220165,0.33690715,1.0,0.3628601,0.37779444,3.6782117
0.26727462,0.1124517,0.40324923,1.0,0.36434978,0.5354913,2.9712093
0.23861207,0.110457696,0.41293874,1.0,0.3858982,0.39116323,3.2487152
0.27459872,0.12072346,0.26938465,1.0,0.3639399,0.39892215,3.5024579
0.46050283,0.16885847,0.41408354,1.0,0.39655128,0.40000248,2.7173934
0.42139626,0.18202284,0.40878946,1.0,0.39746046,0.37702665,2.7984622
0.13912691,0.082476854,0.42543125,1.0,0.4029798,0.4393215,3.3572004
0.21132006,0.12507115,0.39716053,1.0,0.38138944,0.41488,3.2683558
0.4226021,0.20950906,0.41067,1.0,0.398011,0.39698142,2.7206833
0.4820264,0.19284458,0.41074288,1.0,0.3928759,0.42465538,2.6272302
0.12618992,0.08209649,0.39777365,1.0,0.40348193,0.4062818,3.5315127
0.41335553,0.15053712,0.29145372,1.0,0.41267657,0.6291372,2.635518
0.37300932,0.117910706,0.4025314,1.0,0.38020605,0.4065632,2.9757996
0.40979415,0.13965505,0.09786348,1.0,0.38277313,0.46912113,3.3350968
0.43290684,0.18264516,0.33524626,1.0,0.3862358,0.38263458,2.9075367
0.3563644,0.2105602,0.4085085,1.0,0.39953372,0.42110845,2.7838476
0.4707768,0.19820555,0.40479317,1.0,0.39035165,0.3974716,2.6858633
0.4229846,0.16841508,0.4065783,1.0,0.39447588,0.47244444,2.6811113
0.20093921,0.15171464,0.3980935,1.0,0.37924144,0.41631684,3.2335134
0.1583991,0.09836593,0.41603303,1.0,0.38586453,0.38803166,3.4561555
0.4090782,0.12892415,0.4120822,1.0,0.36494216,0.4272814,2.8697565
0.44179937,0.18170957,0.40677762,1.0,0.39761594,0.3792057,2.7668514
0.35150892,0.11976202,0.40855005,1.0,0.36219195,0.60446334,2.7078605
0.39841235,0.10208636,0.23174575,1.0,0.38500416,0.4953459,3.1005933
0.43442968,0.12329721,0.15261236,1.0,0.37738088,0.38362214,3.3982577
0.40411094,0.13585186,0.41280544,1.0,0.39321736,0.3885543,2.882609
0.24708042,0.13744725,0.35349315,1.0,0.37443027,0.3780767,3.3545167
0.3205696,0.13087927,0.4024618,1.0,0.3915461,0.42562857,2.9920673
0.38509676,0.15649928,0.40915316,1.0,0.40264168,0.38595453,2.8746445
0.48338276,0.21472558,0.40531975,1.0,0.40078917,0.5219292,2.4677389
0.38789725,0.15058838,0.45910925,1.0,0.42531443,0.7790913,2.2706623
0.46815288,0.18858656,0.2505542,1.0,0.3839641,0.39834738,2.9592714
0.51542366,0.23760685,0.4001282,1.0,0.39856368,0.5013635,2.4353585
0.35505435,0.1673823,0.45123488,1.0,0.40058938,0.6523092,2.4672227
0.28170228,0.15558,0.43353498,1.0,0.40738532,0.5574287,2.7238586
0.43725556,0.16347726,0.40844506,1.0,0.39676183,0.38432154,2.7928882
0.41027156,0.12553307,0.4102241,1.0,0.39092878,0.5138836,2.7014747
0.40039012,0.13519248,0.40977594,1.0,0.39012694,0.3965302,2.88681
0.34123144,0.13288827,0.08929276,1.0,0.3554191,0.44519258,3.6656244
0.41443765,0.17929606,0.3675996,1.0,0.39055783,0.3817035,2.8841805
0.35251778,0.17149876,0.41896632,1.0,0.39050096,0.5485474,2.656704
0.17680645,0.103446014,0.3737816,1.0,0.38264,0.41091716,3.4540138
0.52944726,0.22985627,0.36990833,1.0,0.39562213,0.46540606,2.5122597
0.36873457,0.17522182,0.408755,1.0,0.38579354,0.41616938,2.8495317
0.4211118,0.18446766,0.3388358,1.0,0.39950547,0.39449406,2.8761835
0.1300114,0.06579386,0.3923473,1.0,0.40321097,0.4171492,3.5498435
0.37774158,0.22380601,0.47094393,1.0,0.4264836,0.73957604,2.2335877
0.36382347,0.16131026,0.36612454,1.0,0.38227314,0.39718992,2.9927194
0.4699236,0.2213034,0.43999496,1.0,0.4091859,0.6667618,2.2653449
0.46789318,0.1682805,0.3742994,1.0,0.3905699,0.4618008,2.6840684
0.3944821,0.14013408,0.35850996,1.0,0.38004884,0.37686902,3.0302222
0.43305686,0.11960328,0.40373853,1.0,0.38332796,0.4712952,2.7608721
0.38820183,0.18476665,0.37266234,1.0,0.3705715,0.62070507,2.5814347
0.46939,0.17087792,0.40334523,1.0,0.39227596,0.6320666,2.4178467
0.38005573,0.20232111,0.37205493,1.0,0.3982759,0.42404726,2.8141193
0.22670442,0.113682695,0.40416873,1.0,0.38517722,0.3767289,3.319035
0.42758024,0.16670127,0.18367036,1.0,0.3843839,0.41155368,3.176843
0.24542212,0.19076473,0.40045753,1.0,0.36984056,0.4977481,2.9338708
0.31874314,0.118897386,0.06747553,1.0,0.36166328,0.6031869,3.4014387
0.4643173,0.1897172,0.08194304,1.0,0.3926611,0.38461363,3.3041418
0.39288405,0.22002475,0.40112406,1.0,0.39279824,0.4748626,2.6571808
0.44316268,0.20256756,0.4138844,1.0,0.36987182,0.647682,2.4071229
0.12858331,0.083987325,0.4129469,1.0,0.3731505,0.4217379,3.5201204
0.44775662,0.20481086,0.4128146,1.0,0.38807744,0.38709795,2.7165682
0.45458218,0.18141781,0.41094756,1.0,0.4003443,0.39074165,2.7202985
0.44172525,0.22972713,0.4074526,1.0,0.39242074,0.40077254,2.6708
0.108391084,0.06571514,0.4546105,1.0,0.39365023,0.5748504,3.1304443
0.43091345,0.19997305,0.40933612,1.0,0.392388,0.46223828,2.6387327
0.3781685,0.19688797,0.4085154,1.0,0.3898806,0.43636492,2.7627099
0.4947121,0.20327744,0.41944733,1.0,0.3799348,0.3999737,2.6352608
0.3821261,0.22997592,0.41476953,1.0,0.40164575,0.71888727,2.328392
0.3059651,0.13994917,0.4462583,1.0,0.41169566,0.72227216,2.467746
0.47693226,0.20968777,0.41906777,1.0,0.40363416,0.54683656,2.431719
0.24382727,0.17155609,0.406322,1.0,0.37213236,0.49812075,2.9551554
0.42443815,0.18407862,0.41273957,1.0,0.39025876,0.44536924,2.6926825
0.24918303,0.10963538,0.34621754,1.0,0.37319377,0.48998746,3.188334
0.48011616,0.20311607,0.28232634,1.0,0.40474972,0.395329,2.8318388
0.40753347,0.14344712,0.41045818,1.0,0.38916638,0.41919205,2.8251824
0.46714714,0.1763643,0.40836623,1.0,0.37277,0.5350696,2.5513887
0.110658504,0.060039304,0.42438024,1.0,0.37771425,0.59753317,3.1840537
0.46863845,0.17888649,0.406157,1.0,0.38356605,0.41762573,2.6956015
0.4021354,0.11413439,0.37185538,1.0,0.3807751,0.3864622,3.0204864
0.479788,0.19280636,0.40159467,1.0,0.37453836,0.49322692,2.574726
0.21898828,0.13167813,0.41560712,1.0,0.3970994,0.42634815,3.145206
0.24946423,0.13853756,0.3980939,1.0,0.3921409,0.42832506,3.1122365
0.46719223,0.2181608,0.3463222,1.0,0.38756728,0.38711447,2.7680023
0.18921411,0.14610612,0.43413568,1.0,0.3860598,0.47220445,3.0717812
0.4798808,0.19631591,0.42002225,1.0,0.38700947,0.39461336,2.662631
0.43566242,0.12950897,0.394329,1.0,0.38712314,0.46461082,2.7605484
0.4504673,0.15036368,0.38975847,1.0,0.3777746,0.43450117,2.773363
0.4873847,0.18698385,0.41706577,1.0,0.38869184,0.40142724,2.6573787
0.5025752,0.21656826,0.4074447,1.0,0.39972395,0.48827058,2.4819038
0.22169659,0.12658527,0.41786402,1.0,0.39284664,0.40873018,3.1893396
0.18321846,0.12219058,0.3946309,1.0,0.37627852,0.3874721,3.415789
0.43173307,0.21287453,0.40013292,1.0,0.37601554,0.5274774,2.5664275
0.46327016,0.16534798,0.41541904,1.0,0.39764842,0.3937483,2.7241516
0.18751355,0.12280281,0.3936625,1.0,0.38216913,0.37779114,3.4154422
0.24489662,0.20560154,0.397852,1.0,0.3749104,0.4661212,2.9596624
0.43338436,0.22798933,0.40799415,1.0,0.3907694,0.48253593,2.5737731
0.43334094,0.15136541,0.39505345,1.0,0.38815495,0.39234975,2.8404822
0.45312983,0.12079429,0.21651302,1.0,0.3986516,0.39117962,3.1640193
0.34681624,0.14948995,0.4124307,1.0,0.37338385,0.3889932,2.992016
0.45896432,0.19734938,0.41166025,1.0,0.387438,0.37882882,2.7259235
0.26887202,0.14733562,0.16152984,1.0,0.395816,0.414102,3.6032
0.13915248,0.07370716,0.4249716,1.0,0.4072164,0.4433073,3.3594136
0.36786014,0.17167796,0.05644909,1.0,0.377102,0.43526155,3.550252
0.3913238,0.14138427,0.37097514,1.0,0.3618848,0.6881454,2.559229
0.43393612,0.18047303,0.4139354,1.0,0.39094076,0.38308412,2.774126
0.35791945,0.17139761,0.406027,1.0,0.38995978,0.3942594,2.907715
0.33780885,0.20091355,0.40549168,1.0,0.39703193,0.39731172,2.8759472
0.46448106,0.18049337,0.35809225,1.0,0.3924518,0.39985108,2.784942
0.10995205,0.07611982,0.3941448,1.0,0.35103655,0.58594203,3.2955546
0.248849,0.12970793,0.4433814,1.0,0.41633168,0.6487648,2.6496594
0.319359,0.13710341,0.41144407,1.0,0.3876131,0.39096266,3.0367775
0.43946147,0.14937897,0.4095735,1.0,0.4024858,0.384021,2.801245
0.4982516,0.20934214,0.41923267,1.0,0.3811243,0.39840293,2.6228085
0.4843886,0.1846415,0.41879892,1.0,0.38696834,0.744838,2.2526221
0.32601196,0.18121506,0.1825451,1.0,0.39274424,0.38025647,3.418166
0.30452672,0.10412329,0.36189663,1.0,0.3877775,0.4449727,3.118574
0.35008004,0.20973846,0.40427858,1.0,0.38269868,0.5180165,2.6812348
