param,sweep_val,cf_S11_re,cf_S11_im
Ldv,1.3535353535353538,0.9682338833808899,-0.16964291036128998
Ldv,1.393939393939394,0.9682399034500122,-0.16963745653629303
Ldv,1.4343434343434347,0.9682461619377136,-0.16963203251361847
Ldv,1.474747474747475,0.9682524800300598,-0.1696266233921051
Ldv,1.5151515151515156,0.9682589769363403,-0.16962125897407532
Ldv,1.5555555555555558,0.9682655930519104,-0.16961592435836792
Ldv,1.5959595959595965,0.96827232837677,-0.1696106344461441
Ldv,1.6363636363636367,0.9682791829109192,-0.16960537433624268
Ldv,1.676767676767677,0.9682860970497131,-0.16960015892982483
Ldv,1.7171717171717176,0.9682931900024414,-0.16959500312805176
Ldv,1.7575757575757578,0.9683004021644592,-0.16958987712860107
Ldv,1.7979797979797985,0.9683076739311218,-0.16958481073379517
Ldv,1.8383838383838387,0.968315064907074,-0.16957978904247284
Ldv,1.878787878787879,0.9683225750923157,-0.1695748269557953
Ldv,1.9191919191919196,0.9683301448822021,-0.1695699244737625
Ldv,1.9595959595959598,0.9683377742767334,-0.1695650964975357
Ldv,2.0,0.9683455228805542,-0.16956031322479248
Cdv,-2.0,0.9729709029197693,-0.144160658121109
Cdv,-1.9595959595959596,0.9729329943656921,-0.14443829655647278
Cdv,-1.9191919191919191,0.9728943705558777,-0.14472171664237976
Cdv,-1.878787878787879,0.9728549122810364,-0.1450112760066986
Cdv,-1.8383838383838385,0.9728144407272339,-0.14530731737613678
Cdv,-1.797979797979798,0.9727728366851807,-0.14561018347740173
Cdv,-1.7575757575757576,0.9727300405502319,-0.14592024683952332
Cdv,-1.7171717171717171,0.9726858735084534,-0.14623786509037018
Cdv,-1.6767676767676767,0.9726402163505554,-0.14656341075897217
