freq_GHz,ReS11_mean,ReS11_std,ImS11_mean,ImS11_std,ReS21_mean,ReS21_std,ImS21_mean,ImS21_std,ReS22_mean,ReS22_std,ImS22_mean,ImS22_std
24.77414746543779,0.00019427574,0.0041968324,-3.9524406e-05,0.0067070634,-7.4323616e-05,0.0017306426,0.000109204826,0.0017028892,0.0008580076,0.055634886,0.0005718443,0.01600447
24.874285714285715,0.0001940104,0.0042017614,-3.954706e-05,0.006732797,-7.387955e-05,0.0017249329,0.000109136236,0.0017033026,0.00086281775,0.055666894,0.0005689701,0.015968096
24.974423963133642,0.00019374571,0.0042067496,-3.956801e-05,0.006758506,-7.343761e-05,0.0017192436,0.00010906602,0.001703697,0.00086758286,0.055697493,0.0005660597,0.015933346
25.074562211981565,0.00019347946,0.0042117992,-3.9587736e-05,0.00678421,-7.299806e-05,0.0017135715,0.000108994405,0.0017040697,0.0008723068,0.05572675,0.00056311407,0.015900232
25.17470046082949,0.00019321342,0.004216908,-3.9606053e-05,0.006809889,-7.2560855e-05,0.0017079196,0.00010892139,0.0017044267,0.00087699515,0.05575473,0.0005601342,0.015868776
25.274838709677418,0.00019294713,0.004222076,-3.9623385e-05,0.0068355496,-7.2125884e-05,0.0017022849,0.00010884664,0.0017047613,0.0008816417,0.05578143,0.00055712095,0.015838929
25.374976958525345,0.00019268089,0.0042273034,-3.9639024e-05,0.006861203,-7.169325e-05,0.0016966708,0.00010877065,0.0017050796,0.000886241,0.055806804,0.0005540724,0.015810724
25.47511520737327,0.00019241397,0.0042325924,-3.965376e-05,0.0068868296,-7.1262926e-05,0.0016910746,0.00010869294,0.0017053776,0.000890804,0.05583095,0.00055099226,0.01578412
25.575253456221198,0.00019214611,0.004237945,-3.9666647e-05,0.0069124466,-7.0834816e-05,0.0016854963,0.00010861416,0.0017056573,0.0008953231,0.05585382,0.00054787885,0.01575912
25.675391705069124,0.00019187944,0.0042433557,-3.9678485e-05,0.006938047,-7.0409056e-05,0.0016799357,0.00010853382,0.0017059192,0.0008997985,0.055875406,0.0005447336,0.015735732
